"","X","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent"
"200",2,"Finland",74.7965,74.7965,80.3445,80.3445,80.3445,80.3445,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"201",3,"Finland",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Europe"
"202",4,"Finland",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Europe"
"203",5,"Finland",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"204",6,"Finland",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"205",7,"Finland",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"206",8,"Finland",100,100,100,100,100,100,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe"
"207",9,"Finland",86.32,86.32,86.32,86.32,86.32,87.555,"Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe"
"208",10,"Finland",100,100,100,100,100,100,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"209",11,"Finland",76.0885,73.5615,72.6115,73.096,75.072,75.9935,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"210",12,"Finland",97.3716666666667,98.765,98.8283333333333,98.195,98.5116666666667,98.5116666666667,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"211",13,"Finland",100,100,100,100,100,100,"Human health and welfare","human health","Drinking water contamination","Europe"
"212",14,"Finland",76.25,76.25,76.25,76.25,76.25,76.25,"Human health and welfare","landscape and amenity","status of world heritage sites","Europe"
"213",15,"Finland",92.9972955480127,92.9972955480127,94.6758118918924,94.6758118918924,94.6758118918924,94.6758118918924,"Source","renewable ressources","renewable ressources","Finland"
"214",16,"Finland",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Finland"
"215",17,"Finland",96.4351054066996,96.4351054066996,97.3014963358182,97.3014963358182,97.3014963358182,97.3014963358182,"Source","Source","Source","Finland"
"216",18,"Finland",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","global System","global System","Finland"
"217",19,"Finland",92.9085571946955,92.9085571946955,92.9085571946955,92.9085571946955,92.9085571946955,93.5708287876088,"Sink","critical ecosystems","critical ecosystems","Finland"
"218",20,"Finland",45.5795841993722,45.5795841993722,45.5795841993722,45.5795841993722,45.5795841993722,45.7417461275898,"Sink","Sink","Sink","Finland"
"219",21,"Finland",87.2287223338735,85.7680010260237,85.2123817294177,85.4961987459092,86.6440996259988,87.174250785424,"Life support","ecosystem health","ecosystem health","Finland"
"220",22,"Finland",87.2287223338735,85.7680010260237,85.2123817294177,85.4961987459092,86.6440996259988,87.174250785424,"Life support","Life support","Life support","Finland"
"221",23,"Finland",98.6770827835251,99.3805816042551,99.4124405360483,99.0933902942068,99.2530436141213,99.2530436141213,"Human health and welfare","human health","human health","Finland"
"222",24,"Finland",76.25,76.25,76.25,76.25,76.25,76.25,"Human health and welfare","landscape and amenity","landscape and amenitys","Finland"
"223",25,"Finland",86.7417290710981,87.0503839585125,87.0643359296657,86.9245132855702,86.9945088817492,86.9945088817492,"Human health and welfare","Human health and welfare","Human health and welfare","Finland"
"224",26,"Finland",75.9404692123918,75.6877115635869,75.7370209515427,75.7695552256326,76.0379111791543,76.221603443966,"14","SESI layer","SESI layer","Finland"
"225",1,"France",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Europe"
"226",2,"France",57.87225,57.87225,60.48475,60.48475,60.48475,60.48475,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"227",3,"France",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Europe"
"228",4,"France",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Europe"
"229",5,"France",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"230",6,"France",5,5,5,5,5,7.48029324999999,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"231",7,"France",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"232",8,"France",98.6225,98.6225,98.6225,98.6225,98.6225,96.4375,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe"
"233",9,"France",44.045,44.045,44.045,44.045,44.045,42.43,"Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe"
"234",10,"France",50.8471725,50.8231741666667,50.8363633333333,50.7830966666667,50.751335,50.6368825,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"235",11,"France",72.7255,71.462,75.87,76.0695,76.2215,75.946,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"236",12,"France",77.1683333333333,80.24,80.0816666666667,80.2716666666667,82.71,82.71,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"237",13,"France",98.771916,98.94341,99.1148945,99.2863885,99.2863885,99.2863885,"Human health and welfare","human health","Drinking water contamination","Europe"
"238",14,"France",52.5,52.5,46.5625,46.5625,46.5625,52.5,"Human health and welfare","landscape and amenity","status of world heritage sites","Europe"
"239",15,"France",87.2203031638271,87.2203031638271,88.1884018686143,88.1884018686143,88.1884018686143,88.1884018686143,"Source","renewable ressources","renewable ressources","France"
"240",16,"France",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","France"
"241",17,"France",93.3918107565257,93.3918107565257,93.9086800400337,93.9086800400337,93.9086800400337,93.9086800400337,"Source","Source","Source","France"
"242",18,"France",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,27.3501247711962,"Sink","global System","global System","France"
"243",19,"France",65.9077234662221,65.9077234662221,65.9077234662221,65.9077234662221,65.9077234662221,63.9675161703188,"Sink","critical ecosystems","critical ecosystems","France"
"244",20,"France",38.389340957189,38.389340957189,38.389340957189,38.389340957189,38.389340957189,41.8272584394642,"Sink","Sink","Sink","France"
"245",21,"France",60.8102462061185,60.2654600272688,62.1043870117079,62.1533971065541,62.1960037357908,62.0134556233161,"Life support","ecosystem health","ecosystem health","France"
"246",22,"France",60.8102462061185,60.2654600272688,62.1043870117079,62.1533971065541,62.1960037357908,62.0134556233161,"Life support","Life support","Life support","France"
"247",23,"France",87.3044336666815,89.1022963699589,89.0914470813604,89.2742061415792,90.6199602341283,90.6199602341283,"Human health and welfare","human health","human health","France"
"248",24,"France",52.5,52.5,46.5625,46.5625,46.5625,52.5,"Human health and welfare","landscape and amenity","landscape and amenitys","France"
"249",25,"France",67.7014236741058,68.3949600440182,64.407456903109,64.4734846542924,64.9576161693269,68.9749803355661,"Human health and welfare","Human health and welfare","Human health and welfare","France"
"250",26,"France",61.9831300886351,62.0016157337753,61.6231232559393,61.6510676242643,61.777060273779,64.0229473634243,"14","SESI layer","SESI layer","France"
"251",1,"Germany",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Europe"
"252",2,"Germany",74.7965,74.7965,80.3445,80.3445,80.3445,80.3445,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"253",3,"Germany",16.286,15.7666666666667,15.7666666666667,15.7666666666667,15.7666666666667,15.7666666666667,"Source","renewable ressources","Surfacewater Stress","Europe"
"254",4,"Germany",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Europe"
"255",5,"Germany",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"256",6,"Germany",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"257",7,"Germany",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"258",8,"Germany",56.0625,56.0625,56.0625,56.0625,56.0625,NA,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe"
"259",9,"Germany",59.6699175,59.4905391666667,59.2536441666667,59.0237333333333,58.8790066666667,58.5492066666667,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"260",10,"Germany",72.4595,70.6925,70.8825,70.588,73.7135,73.457,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"261",11,"Germany",75.8066666666667,78.91,78.53,78.7833333333333,81.855,81.855,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"262",12,"Germany",99.961221,99.971937,99.982653,99.993369,99.9933785,99.9933785,"Human health and welfare","human health","Drinking water contamination","Europe"
"263",13,"Germany",68.3333365,68.3333365,60.4166635,60.4166635,60.4166635,60.4166635,"Human health and welfare","landscape and amenity","status of world heritage sites","Europe"
"264",14,"Germany",59.0777472754365,58.6010355431679,59.65873077342,59.65873077342,59.65873077342,59.65873077342,"Source","renewable ressources","renewable ressources","Germany"
"265",15,"Germany",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Germany"
"266",16,"Germany",76.8620499827038,76.5513132109227,77.2390644514937,77.2390644514937,77.2390644514937,77.2390644514937,"Source","Source","Source","Germany"
"267",17,"Germany",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","global System","global System","Germany"
"268",18,"Germany",56.0625,56.0625,56.0625,56.0625,56.0625,NA,"Sink","critical ecosystems","critical ecosystems","Germany"
"269",19,"Germany",35.4061521474139,35.4061521474139,35.4061521474139,35.4061521474139,35.4061521474139,22.3606797749979,"Sink","Sink","Sink","Germany"
"270",20,"Germany",65.7544856803796,64.8500959138812,64.8077652187124,64.5474034220845,65.8800247261895,65.5808590528771,"Life support","ecosystem health","ecosystem health","Germany"
"271",21,"Germany",65.7544856803796,64.8500959138812,64.8077652187124,64.5474034220845,65.8800247261895,65.5808590528771,"Life support","Life support","Life support","Germany"
"272",22,"Germany",87.050140493511,88.8188355511938,88.6094675533602,88.7570330793566,90.4707576906345,90.4707576906345,"Human health and welfare","human health","human health","Germany"
"273",23,"Germany",68.3333365,68.3333365,60.4166635,60.4166635,60.4166635,60.4166635,"Human health and welfare","landscape and amenity","landscape and amenitys","Germany"
"274",24,"Germany",77.1260432196243,77.9056312294425,73.1675364084751,73.2284357392253,73.9320047339791,73.9320047339791,"Human health and welfare","Human health and welfare","Human health and welfare","Germany"
"275",25,"Germany",60.9507821111801,60.8313861193082,60.0088499265302,59.9609586091278,60.4123170647624,53.7938834530706,"13","SESI layer","SESI layer","Germany"
"276",1,"Greece",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Europe"
"277",2,"Greece",40.948,40.948,40.625,40.625,40.625,40.625,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"278",3,"Greece",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Europe"
"279",4,"Greece",42.3236253333333,49.948224,49.948224,49.948224,49.948224,49.8252433333333,"Source","renewable ressources","Groundwater stress","Europe"
"280",5,"Greece",76.13125,76.13125,76.13125,76.13125,76.13125,76.13125,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"281",6,"Greece",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"282",7,"Greece",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"283",8,"Greece",97.435,97.435,97.435,97.435,97.435,98.3375,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe"
"284",9,"Greece",5,5,5,5,5,5,"Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe"
"285",10,"Greece",55.69468,55.5590483333333,55.4078616666667,55.2694675,55.1372216666667,55.0008533333333,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"286",11,"Greece",65.7145,63.3395,62.9975,62.6935,62.38,62.0665,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"287",12,"Greece",63.7416666666667,67.795,67.7,66.1483333333333,69.5366666666667,69.5366666666667,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"288",13,"Greece",99.884385,99.945071,100,100,100,100,"Human health and welfare","human health","Drinking water contamination","Europe"
"289",14,"Greece",64.375,64.375,52.5,52.5,52.5,52.5,"Human health and welfare","landscape and amenity","status of world heritage sites","Europe"
"290",15,"Greece",64.5214158531091,67.2493647597155,67.1163540214435,67.1163540214435,67.1163540214435,67.0750029718601,"Source","renewable ressources","renewable ressources","Greece"
"291",16,"Greece",76.13125,76.13125,76.13125,76.13125,76.13125,76.13125,"Source","non-renewable ressources","non-renewable ressources","Greece"
"292",17,"Greece",70.0863470346901,71.5526253946219,71.4818293491082,71.4818293491082,71.4818293491082,71.4598056252704,"Source","Source","Source","Greece"
"293",18,"Greece",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","global System","global System","Greece"
"294",19,"Greece",22.0720411380552,22.0720411380552,22.0720411380552,22.0720411380552,22.0720411380552,22.1740275998746,"Sink","critical ecosystems","critical ecosystems","Greece"
"295",20,"Greece",22.2158916964553,22.2158916964553,22.2158916964553,22.2158916964553,22.2158916964553,22.2671581141995,"Sink","Sink","Sink","Greece"
"296",21,"Greece",60.4975044845653,59.3218538306851,59.0809340256722,58.864559462475,58.6469085934346,58.4269669195084,"Life support","ecosystem health","ecosystem health","Greece"
"297",22,"Greece",60.4975044845653,59.3218538306851,59.0809340256722,58.864559462475,58.6469085934346,58.4269669195084,"Life support","Life support","Life support","Greece"
"298",23,"Greece",79.7922124889077,82.3151024323301,82.2800097228968,81.331625665133,83.388648308188,83.388648308188,"Human health and welfare","human health","human health","Greece"
"299",24,"Greece",64.375,64.375,52.5,52.5,52.5,52.5,"Human health and welfare","landscape and amenity","landscape and amenitys","Greece"
"300",25,"Greece",71.6702426323047,72.7944690143506,65.7244285669498,65.3445510155168,66.1657315850121,66.1657315850121,"Human health and welfare","Human health and welfare","Human health and welfare","Greece"
"301",26,"Greece",50.9733735599603,51.1859307736135,49.8320088315513,49.7142247173476,49.8235206734434,49.8015971584929,"14","SESI layer","SESI layer","Greece"
"302",1,"Hungary",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Europe"
"303",2,"Hungary",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Europe"
"304",3,"Hungary",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Europe"
"305",4,"Hungary",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"306",5,"Hungary",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"307",6,"Hungary",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"308",7,"Hungary",50.315,50.315,50.315,50.315,50.315,49.9825,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe"
"309",8,"Hungary",82.9,82.9,82.9,82.9,82.9,79.48,"Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe"
"310",9,"Hungary",48.539295,48.4907175,48.2317933333333,48.1773366666667,48.04876,47.9027441666667,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"311",10,"Hungary",61.4933333333333,64.5966666666667,63.2033333333333,61.2083333333333,70.74,70.74,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"312",11,"Hungary",92.865842,92.879294,92.917389,92.9310785,92.9449675,92.9590845,"Human health and welfare","human health","Drinking water contamination","Europe"
"313",12,"Hungary",76.25,76.25,76.25,76.25,76.25,76.25,"Human health and welfare","landscape and amenity","status of world heritage sites","Europe"
"314",13,"Hungary",100,100,100,100,100,100,"Source","renewable ressources","renewable ressources","Hungary"
"315",14,"Hungary",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Hungary"
"316",15,"Hungary",100,100,100,100,100,100,"Source","Source","Source","Hungary"
"317",16,"Hungary",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","global System","global System","Hungary"
"318",17,"Hungary",64.5841582743013,64.5841582743013,64.5841582743013,64.5841582743013,64.5841582743013,63.0286371421753,"Sink","critical ecosystems","critical ecosystems","Hungary"
"319",18,"Hungary",38.0019168162533,38.0019168162533,38.0019168162533,38.0019168162533,38.0019168162533,37.5414860093566,"Sink","Sink","Sink","Hungary"
"320",19,"Hungary",48.539295,48.4907175,48.2317933333333,48.1773366666667,48.04876,47.9027441666667,"Life support","ecosystem health","ecosystem health","Hungary"
"321",20,"Hungary",48.539295,48.4907175,48.2317933333333,48.1773366666667,48.04876,47.9027441666667,"Life support","Life support","Life support","Hungary"
"322",21,"Hungary",75.568711629792,77.4576838974245,76.6334699033653,75.4198676069785,81.0859235684592,81.0920812257892,"Human health and welfare","human health","human health","Hungary"
"323",22,"Hungary",76.25,76.25,76.25,76.25,76.25,76.25,"Human health and welfare","landscape and amenity","landscape and amenitys","Hungary"
"324",23,"Hungary",75.9085914885242,76.8514697138488,76.4414944917458,75.8337979072136,78.6307934087849,78.6337789595949,"Human health and welfare","Human health and welfare","Human health and welfare","Hungary"
"325",24,"Hungary",61.1712668879269,61.344986137961,61.1810632988534,61.0418622346939,61.5559568117272,61.3225562109028,"12","SESI layer","SESI layer","Hungary"
"326",1,"Ireland",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Europe"
"327",2,"Ireland",74.7965,74.7965,80.3445,80.3445,80.3445,80.3445,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"328",3,"Ireland",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Europe"
"329",4,"Ireland",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Europe"
"330",5,"Ireland",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"331",6,"Ireland",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"332",7,"Ireland",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"333",8,"Ireland",53.6875,53.6875,53.6875,53.6875,53.6875,54.2575,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe"
"334",9,"Ireland",91.83,91.83,91.83,91.83,91.83,92.59,"Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe"
"335",10,"Ireland",19.0794425,19.1737925,19.2689358333333,19.2411408333333,19.3386641666667,19.256625,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"336",11,"Ireland",67.6905,65.9045,69.448,69.1725,65.8285,68.916,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"337",12,"Ireland",86.8266666666667,90.2466666666667,90.0883333333333,89.5183333333333,89.8666666666667,89.8666666666667,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"338",13,"Ireland",96.9305215,97.1376975,97.3446455,97.5350255,97.5324415,97.5297245,"Human health and welfare","human health","Drinking water contamination","Europe"
"339",14,"Ireland",92.9972955480127,92.9972955480127,94.6758118918924,94.6758118918924,94.6758118918924,94.6758118918924,"Source","renewable ressources","renewable ressources","Ireland"
"340",15,"Ireland",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Ireland"
"341",16,"Ireland",96.4351054066996,96.4351054066996,97.3014963358182,97.3014963358182,97.3014963358182,97.3014963358182,"Source","Source","Source","Ireland"
"342",17,"Ireland",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","global System","global System","Ireland"
"343",18,"Ireland",70.2148355050412,70.2148355050412,70.2148355050412,70.2148355050412,70.2148355050412,70.8780778873129,"Sink","critical ecosystems","critical ecosystems","Ireland"
"344",19,"Ireland",39.6238747749684,39.6238747749684,39.6238747749684,39.6238747749684,39.6238747749684,39.810576518126,"Sink","Sink","Sink","Ireland"
"345",20,"Ireland",35.9374039483412,35.5477032706228,36.5812664591226,36.4822945316457,35.6796195901164,36.4292405699048,"Life support","ecosystem health","ecosystem health","Ireland"
"346",21,"Ireland",35.9374039483412,35.5477032706228,36.5812664591226,36.4822945316457,35.6796195901164,36.4292405699048,"Life support","Life support","Life support","Ireland"
"347",22,"Ireland",91.7395993020826,93.628806502326,93.6462325564631,93.4407455256226,93.6211269397387,93.6198229101793,"Human health and welfare","human health","human health","Ireland"
"348",23,"Ireland",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","Ireland"
"349",24,"Ireland",91.7395993020826,93.628806502326,93.6462325564631,93.4407455256226,93.6211269397387,93.6198229101793,"Human health and welfare","Human health and welfare","Human health and welfare","Ireland"
"350",25,"Ireland",59.5763525096333,59.7177290412428,60.2845990973516,60.2107068089466,59.9056293855885,60.2884307486856,"13","SESI layer","SESI layer","Ireland"
"351",1,"Italy",100,100,100,100,100,100,"Source","renewable ressources","state of forest reccources","Europe"
"352",2,"Italy",40.948,40.948,40.625,40.625,40.625,40.625,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"353",3,"Italy",11.232,11.1306666666667,11.0293333333333,10.928,11.1053333333333,10.89,"Source","renewable ressources","Surfacewater Stress","Europe"
"354",4,"Italy",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","Europe"
"355",5,"Italy",75.89375,75.89375,75.89375,75.89375,75.89375,75.89375,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"356",6,"Italy",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"357",7,"Italy",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"358",8,"Italy",55.7761383333333,55.840965,55.965235,56.0520908333333,56.0847875,56.1823816666667,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"359",9,"Italy",67.928,65.477,67.339,67.0445,66.75,66.465,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"360",10,"Italy",61.1133333333333,65.7366666666667,66.0216666666667,65.2616666666667,70.8033333333333,70.8033333333333,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"361",11,"Italy",96.0325055,96.0325055,96.0325055,96.0325055,96.0325055,96.0325055,"Human health and welfare","human health","Drinking water contamination","Europe"
"362",12,"Italy",62,62,57.25,57.25,57.25,57.25,"Human health and welfare","landscape and amenity","status of world heritage sites","Europe"
"363",13,"Italy",35.8286075344588,35.720535193048,35.5179216966138,35.4088117912939,35.5993163259972,35.3677217022223,"Source","renewable ressources","renewable ressources","Italy"
"364",14,"Italy",75.89375,75.89375,75.89375,75.89375,75.89375,75.89375,"Source","non-renewable ressources","non-renewable ressources","Italy"
"365",15,"Italy",52.1456362802136,52.0669316150605,51.919054977555,51.8392468105538,51.9785110734826,51.8091597011381,"Source","Source","Source","Italy"
"366",16,"Italy",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","global System","global System","Italy"
"367",17,"Italy",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","Italy"
"368",18,"Italy",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","Sink","Sink","Italy"
"369",19,"Italy",61.5529164597963,60.4673371772315,61.3892739789696,61.3024012896348,61.1854522384611,61.1077899901068,"Life support","ecosystem health","ecosystem health","Italy"
"370",20,"Italy",61.5529164597963,60.4673371772315,61.3892739789696,61.3024012896348,61.1854522384611,61.1077899901068,"Life support","Life support","Life support","Italy"
"371",21,"Italy",76.6085277202001,79.4534883011334,79.6255365274598,79.1659103598628,82.4586047526373,82.4586047526373,"Human health and welfare","human health","human health","Italy"
"372",22,"Italy",62,62,57.25,57.25,57.25,57.25,"Human health and welfare","landscape and amenity","landscape and amenitys","Italy"
"373",23,"Italy",68.9182756506023,70.1862969152118,67.5171235035755,67.3219753728465,68.7077515429554,68.7077515429554,"Human health and welfare","Human health and welfare","Human health and welfare","Italy"
"374",24,"Italy",47.1597509372452,47.1471060156316,46.8359735871064,46.7675377638067,47.0154597179322,46.9622035018628,"12","SESI layer","SESI layer","Italy"
"375",1,"Latvia",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","Europe"
"376",2,"Latvia",74.7965,74.7965,80.3445,80.3445,80.3445,80.3445,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"377",3,"Latvia",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Europe"
"378",4,"Latvia",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Europe"
"379",5,"Latvia",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Europe"
"380",6,"Latvia",5,5,5,5,5,5,"Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"381",7,"Latvia",100,100,100,100,100,100,"Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"382",8,"Latvia",65.3725,65.3725,65.3725,65.3725,65.3725,66.6075,"Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe"
"383",9,"Latvia",100,100,100,100,100,100,"Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe"
"384",10,"Latvia",84.0545475,84.003675,83.9687683333333,83.9042391666667,83.867845,83.8321308333333,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"385",11,"Latvia",74.445,73.1245,72.925,72.0415,73.267,73.191,"Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"386",12,"Latvia",73.4,77.3583333333333,79.5433333333333,75.1733333333333,77.77,77.77,"Human health and welfare","human health","Concentrations of PM2.5","Europe"
"387",13,"Latvia",98.949053,99.075327,99.201772,99.3283595,99.442046,99.491655,"Human health and welfare","human health","Drinking water contamination","Europe"
"388",14,"Latvia",90.7737809760898,90.7737809760898,92.9648381354279,92.9648381354279,92.9648381354279,92.9648381354279,"Source","renewable ressources","renewable ressources","Latvia"
"389",15,"Latvia",100,100,100,100,100,100,"Source","non-renewable ressources","non-renewable ressources","Latvia"
"390",16,"Latvia",95.2752753740916,95.2752753740916,96.4182753088998,96.4182753088998,96.4182753088998,96.4182753088998,"Source","Source","Source","Latvia"
"391",17,"Latvia",22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,22.3606797749979,"Sink","global System","global System","Latvia"
"392",18,"Latvia",80.8532621481657,80.8532621481657,80.8532621481657,80.8532621481657,80.8532621481657,81.6134180144417,"Sink","critical ecosystems","critical ecosystems","Latvia"
"393",19,"Latvia",42.5198060162449,42.5198060162449,42.5198060162449,42.5198060162449,42.5198060162449,42.7192170523288,"Sink","Sink","Sink","Latvia"
"394",20,"Latvia",79.1039871854605,78.3755493284577,78.2522998429332,77.7469436436277,78.3884264392072,78.331076130885,"Life support","ecosystem health","ecosystem health","Latvia"
"395",21,"Latvia",79.1039871854605,78.3755493284577,78.2522998429332,77.7469436436277,78.3884264392072,78.331076130885,"Life support","Life support","Life support","Latvia"
"396",22,"Latvia",85.222417767862,87.54600031512,88.8303980484909,86.4109013848754,87.9409342537365,87.9628672187873,"Human health and welfare","human health","human health","Latvia"
"397",23,"Latvia",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","Latvia"
"398",24,"Latvia",85.222417767862,87.54600031512,88.8303980484909,86.4109013848754,87.9409342537365,87.9628672187873,"Human health and welfare","Human health and welfare","Human health and welfare","Latvia"
"399",25,"Latvia",72.2904499934052,72.6101106540061,73.0638138150681,72.4437000089888,72.9118996861398,72.9884310686984,"13","SESI layer","SESI layer","Latvia"
"400",1,"Lithuania",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","Europe"
"401",2,"Lithuania",74.7965,74.7965,80.3445,80.3445,80.3445,80.3445,"Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"402",3,"Lithuania",100,100,100,100,100,100,"Source","renewable ressources","Surfacewater Stress","Europe"
"403",4,"Lithuania",100,100,100,100,100,100,"Source","renewable ressources","Groundwater stress","Europe"
"404",5,"Lithuania",100,100,100,100,100,100,"Source","non-renewables ressources","area with tolerable erosion","Europe"
