"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent"
"1","Heard and McDonald Islands",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","Oceania"
"2","Heard and McDonald Islands",NA,NA,NA,NA,NA,NA,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Oceania"
"3","Heard and McDonald Islands","91.3645","91.45","91.545","91.6305","91.7255","91.811","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Oceania"
"4","Heard and McDonald Islands",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","renewable ressources","Oceania"
"5","Heard and McDonald Islands",NA,NA,NA,NA,NA,NA,"Source","non-renewable ressources","non-renewable ressources","Oceania"
"6","Heard and McDonald Islands",NA,NA,NA,NA,NA,NA,"Source","Source","Source","Oceania"
"7","Heard and McDonald Islands",NA,NA,NA,NA,NA,NA,"Sink","global System","global System","Oceania"
"8","Heard and McDonald Islands",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","Oceania"
"9","Heard and McDonald Islands",NA,NA,NA,NA,NA,NA,"Sink","Sink","Sink","Oceania"
"10","Heard and McDonald Islands","91.3645","91.45","91.545","91.6305","91.7255","91.811","Life support","ecosystem health","ecosystem health","Oceania"
"11","Heard and McDonald Islands","91.3645","91.45","91.545","91.6305","91.7255","91.811","Life support","Life support","Life support","Oceania"
"12","Heard and McDonald Islands",NA,NA,NA,NA,NA,NA,"Human health and welfare","human health","human health","Oceania"
"13","Heard and McDonald Islands",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","Oceania"
"14","Heard and McDonald Islands",NA,NA,NA,NA,NA,NA,"Human health and welfare","Human health and welfare","Human health and welfare","Oceania"
"15","Heard and McDonald Islands","91.3645","91.45","91.545","91.6305","91.7255","91.811","3","SESI","SESI","Oceania"
