"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent"
"1","Guam","100","100","100","100","100","100","Source","renewable ressources","state of forest reccources","America"
"2","Guam","62.323","62.323","63.33","63.33","63.33","63.33","Source","renewable ressources","Proportion of fish stocks not overexploited","America"
"3","Guam",NA,NA,NA,NA,NA,NA,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America"
"4","Guam","78.9449175058154","78.9449175058154","79.5801482783238","79.5801482783238","79.5801482783238","79.5801482783238","Source","renewable ressources","renewable ressources","America"
"5","Guam",NA,NA,NA,NA,NA,NA,"Source","non-renewable ressources","non-renewable ressources","America"
"6","Guam","78.9449175058154","78.9449175058154","79.5801482783238","79.5801482783238","79.5801482783238","79.5801482783238","Source","Source","Source","America"
"7","Guam",NA,NA,NA,NA,NA,NA,"Sink","global System","global System","America"
"8","Guam",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","America"
"9","Guam",NA,NA,NA,NA,NA,NA,"Sink","Sink","Sink","America"
"10","Guam",NA,NA,NA,NA,NA,NA,"Life support","ecosystem health","ecosystem health","America"
"11","Guam",NA,NA,NA,NA,NA,NA,"Life support","Life support","Life support","America"
"12","Guam",NA,NA,NA,NA,NA,NA,"Human health and welfare","human health","human health","America"
"13","Guam",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","America"
"14","Guam",NA,NA,NA,NA,NA,NA,"Human health and welfare","Human health and welfare","Human health and welfare","America"
"15","Guam","78.9449175058154","78.9449175058154","79.5801482783238","79.5801482783238","79.5801482783238","79.5801482783238","3","SESI layer","SESI layer","America"
