"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent"
"1","Kiribati","100","100","100","100","100","100","Source","renewable ressources","state of forest reccources","Oceania"
"2","Kiribati","87.3365","87.3365","87.3365","87.3365","87.3365","87.3365","Source","renewable ressources","Proportion of fish stocks not overexploited","Oceania"
"3","Kiribati",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","Oceania"
"4","Kiribati","100","100","100","100","100","100","Source","non-renewables ressources","area with tolerable erosion","Oceania"
"5","Kiribati","100","100","100","100","100","100","Sink","global System","CO2 emissions [tonnes per capita]","Oceania"
"6","Kiribati","71.8341708542714","81.3819095477387","81.3819095477387","90.929648241206","81.3819095477387","100","Sink","global System","Consumption of HCFC in ODP per capita","Oceania"
"7","Kiribati",NA,NA,NA,NA,NA,NA,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Oceania"
"8","Kiribati","92.685","91.64","91.6716666666667","91.545","91.7033333333333","91.7033333333333","Human health and welfare","human health","Concentrations of PM2.5","Oceania"
"9","Kiribati","17.659757","17.918347","18.1769655","18.4357835","18.6947155","18.9534195","Human health and welfare","human health","Drinking water contamination","Oceania"
"10","Kiribati","52.5","52.5","52.5","52.5","52.5","52.5","Human health and welfare","landscape and amenity","status of world heritage sites","Oceania"
"11","Kiribati","93.4539993793738","93.4539993793738","93.4539993793738","93.4539993793738","93.4539993793738","93.4539993793738","Source","renewable ressources","renewable ressources","Oceania"
"12","Kiribati","100","100","100","100","100","100","Source","non-renewable ressources","non-renewable ressources","Oceania"
"13","Kiribati","96.6716087480568","96.6716087480568","96.6716087480568","96.6716087480568","96.6716087480568","96.6716087480568","Source","Source","Source","Oceania"
"14","Kiribati","84.7550416519698","90.2119224646824","90.2119224646824","95.3570386710944","90.2119224646824","100","Sink","global System","global System","Oceania"
"15","Kiribati",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","Oceania"
"16","Kiribati","84.7550416519698","90.2119224646824","90.2119224646824","95.3570386710944","90.2119224646824","100","Sink","Sink","Sink","Oceania"
"17","Kiribati",NA,NA,NA,NA,NA,NA,"Life support","ecosystem health","ecosystem health","Oceania"
"18","Kiribati",NA,NA,NA,NA,NA,NA,"Life support","Life support","Life support","Oceania"
"19","Kiribati","40.4573179727104","40.5220596598939","40.8204939010725","41.0816723187786","41.4049239471386","41.6904275129795","Human health and welfare","human health","human health","Oceania"
"20","Kiribati","52.5","52.5","52.5","52.5","52.5","52.5","Human health and welfare","landscape and amenity","landscape and amenitys","Oceania"
"21","Kiribati","46.0869742288132","46.1238347510745","46.2933680974533","46.4412294920782","46.6235831658698","46.7840511759234","Human health and welfare","Human health and welfare","Human health and welfare","Oceania"
"22","Kiribati","72.2793482592471","73.8180831854027","73.9084148255311","75.3676782473409","74.0837305909912","76.7595212380737","10","SESI","SESI","Oceania"
