"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent"
"1","Romania","100","100","100","100","100","100","Source","renewable ressources","state of forest reccources","Europe"
"2","Romania","40.948","40.948","40.625","40.625","40.625","40.625","Source","renewable ressources","Proportion of fish stocks not overexploited","Europe"
"3","Romania","100","100","100","100","100","100","Source","renewable ressources","Surfacewater Stress","Europe"
"4","Romania","100","100","100","100","100","100","Source","renewable ressources","Groundwater stress","Europe"
"5","Romania","100","100","100","100","100","100","Source","non-renewables ressources","area with tolerable erosion","Europe"
"6","Romania","7.902147875","8.347199125","5","5","5","11.277977625","Sink","global System","CO2 emissions [tonnes per capita]","Europe"
"7","Romania","100","100","100","100","100","100","Sink","global System","Consumption of HCFC in ODP per capita","Europe"
"8","Romania","62","62","62","62","62","80.9525","Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe"
"9","Romania","84.515","84.515","84.515","84.515","84.515","47.18","Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe"
"10","Romania","49.1306683333333","49.1311358333333","49.0765658333333","49.0273225","48.9902766666667","48.9214125","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe"
"11","Romania","74.749","72.9725","72.716","73.7705","73.837","72.222","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe"
"12","Romania","67.035","68.8083333333333","67.32","66.4333333333333","73.7166666666667","73.7166666666667","Human health and welfare","human health","Concentrations of PM2.5","Europe"
"13","Romania","97.518201","97.518638","97.519835","97.521887","97.5247465","97.528404","Human health and welfare","human health","Drinking water contamination","Europe"
"14","Romania","52.5","52.5","40.625","40.625","40.625","40.625","Human health and welfare","landscape and amenity","status of world heritage sites","Europe"
"15","Romania","79.9941399811598","79.9941399811598","79.8359216893685","79.8359216893685","79.8359216893685","79.8359216893685","Source","renewable ressources","renewable ressources","Europe"
"16","Romania","100","100","100","100","100","100","Source","non-renewable ressources","non-renewable ressources","Europe"
"17","Romania","89.4394431898812","89.4394431898812","89.3509494573888","89.3509494573888","89.3509494573888","89.3509494573888","Source","Source","Source","Europe"
"18","Romania","28.110759283591","28.8915197333058","22.3606797749979","22.3606797749979","22.3606797749979","33.5827003455648","Sink","global System","global System","Europe"
"19","Romania","72.3873607752072","72.3873607752072","72.3873607752072","72.3873607752072","72.3873607752072","61.8008005611578","Sink","critical ecosystems","critical ecosystems","Europe"
"20","Romania","45.1094632413899","45.7316177526974","40.2322084162882","40.2322084162882","40.2322084162882","45.5569727523831","Sink","Sink","Sink","Europe"
"21","Romania","60.6008937825865","59.8767217672938","59.7381918134175","60.13958841301","60.1439527985704","59.440745735354","Life support","ecosystem health","ecosystem health","Europe"
"22","Romania","60.6008937825865","59.8767217672938","59.7381918134175","60.13958841301","60.1439527985704","59.440745735354","Life support","Life support","Life support","Europe"
"23","Romania","80.8525361632831","81.9151692283954","81.0249053822342","80.4903971065286","84.7891457056366","84.7907356271899","Human health and welfare","human health","human health","Europe"
"24","Romania","52.5","52.5","40.625","40.625","40.625","40.625","Human health and welfare","landscape and amenity","landscape and amenitys","Europe"
"25","Romania","65.1518084827456","65.5785512533691","57.3727878105401","57.1832351520332","58.6903658558326","58.6909161187197","Human health and welfare","Human health and welfare","Human health and welfare","Europe"
"26","Romania","63.1757727460655","63.3054894831075","59.2458272088878","59.2960214062657","59.6840048670886","61.3871246731523","14","SESI layer","SESI layer","Europe"
