"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Austria","1.026249e+02","1.027201e+02","1.028151e+02","1.029100e+02","1.030049e+02","1.030998e+02","Source","renewable ressources","state of forest reccources","Europe","100","%"
"2","Austria","   9.64","   9.64","   9.64","   9.64","   9.64","   9.64","Source","renewable ressources","Surfacewater Stress","Europe","25","% of stress"
"3","Austria","1.766667e+01","1.766667e+01","1.766667e+01","1.766667e+01","1.766667e+01","1.766667e+01","Source","renewable ressources","Groundwater stress","Europe","25","%"
"4","Austria"," 2.35"," 2.35"," 2.35"," 2.35"," 2.35"," 2.35","Source","non-renewables ressources","area with tolerable erosion","Europe","2","Tonnes/hectare/year"
"5","Austria"," 9.8457332"," 9.8268164","10.0189962"," 9.6041295"," 9.7523038"," 8.9394745","Sink","global System","CO2 emissions [tonnes per capita]","Europe","2.88","tonnes per year per capita"
"6","Austria","  -53.48","  -37.31","  -26.70","  -40.28","  -25.00","  -28.45","Sink","global System","Consumption of HCFC in ODP per capita","Europe"," 5.4370","0.5% compare to 2007 in CO2-eq tonnes"
"7","Austria"," 86.00"," 86.00"," 86.00"," 86.00"," 86.00"," 88.50","Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe","100","%"
"8","Austria"," 94.6"," 94.6"," 94.6"," 94.6"," 94.6"," 96.2","Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe","100","%"
"9","Austria","72.48241","72.47639","72.59677","72.55765","72.60735","72.62375","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe","100","%"
"10","Austria","13.63","12.28","12.32","12.68","11.51","11.51","Human health and welfare","human health","Concentrations of PM2.5","Europe","5","µg/m3"
"11","Austria"," 99.54924"," 99.75557"," 99.96189","100.00000","100.00000","100.00000","Human health and welfare","human health","Drinking water contamination","Europe","100","% without E.coli"
"12","Austria","50.00000","50.00000","25.00000","25.00000","25.00000","25.00000","Human health and welfare","landscape and amenity","status of world heritage sites","Europe","100","% Good status"
