"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Gibraltar",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","Europe","100","%"
"2","Gibraltar","18.8288597","19.5877279","20.7407287","21.9579149","22.7609705","20.7131501","Sink","global System","CO2 emissions [tonnes per capita]","Europe","2.88","tonnes per year per capita"
"3","Gibraltar","66.17","59.69","61.95","62.30","63.00","64.38","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe","100","%"
