"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Togo","9.051493e+01","9.029605e+01","9.007717e+01","8.985829e+01","8.963941e+01","8.942053e+01","Source","renewable ressources","state of forest reccources","Africa","100","%"
"2","Togo","57.14000","57.14000","57.14000","57.14000","57.14000","57.14000","Source","renewable ressources","Proportion of fish stocks not overexploited","Africa","100","% Sus fish stock"
"3","Togo","   3.39","   3.39","   3.39","   3.39","   3.39","   3.39","Source","renewable ressources","Surfacewater Stress","Africa","25","% of stress"
"4","Togo",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","Africa","25","%"
"5","Togo","13.44","13.44","13.44","13.44","13.44","13.44","Source","non-renewables ressources","area with tolerable erosion","Africa","2","Tonnes/hectare/year"
"6","Togo"," 1.0774465"," 1.1353408"," 1.1054790"," 1.1460108"," 1.1588935"," 1.1571318","Sink","global System","CO2 emissions [tonnes per capita]","Africa","2.88","tonnes per year per capita"
"7","Togo","   16.61","   15.40","   14.96","   14.19","   14.06","   10.88","Sink","global System","Consumption of HCFC in ODP per capita","Africa"," 0.0245","0.5% compare to 2007 in CO2-eq tonnes"
"8","Togo",NA,NA,NA,NA,NA,"100.00","Sink","critical ecosystems","Proportion of surface water in good chemical status","Africa","100","%"
"9","Togo",NA,NA,NA,NA,NA,"100.0","Sink","critical ecosystems","Proportion of ground water in good chemical status","Africa","100","%"
"10","Togo","55.65315","55.49478","55.32818","55.16459","55.00117","54.88469","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Africa","100","%"
"11","Togo","82.38","81.16","71.67","70.61","69.13","70.55","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Africa","100","%"
"12","Togo","38.25","37.52","37.25","36.83","35.66","35.66","Human health and welfare","human health","Concentrations of PM2.5","Africa","5","µg/m3"
"13","Togo"," 31.60785"," 32.21525"," 32.82416"," 33.43457"," 34.04646"," 34.24987","Human health and welfare","human health","Drinking water contamination","Africa","100","% without E.coli"
