"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Belgium",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","Europe","100","%"
"2","Belgium","73.47000","73.47000","79.31000","79.31000","79.31000","79.31000","Source","renewable ressources","Proportion of fish stocks not overexploited","Europe","100","% Sus fish stock"
"3","Belgium","  49.07","  51.51","  53.96","  51.29","  51.58","  51.58","Source","renewable ressources","Surfacewater Stress","Europe","25","% of stress"
"4","Belgium","7.000000e+01","7.000000e+01","6.888889e+01","7.000000e+01","6.777778e+01","6.777778e+01","Source","renewable ressources","Groundwater stress","Europe","25","%"
"5","Belgium"," 0.36"," 0.36"," 0.36"," 0.36"," 0.36"," 0.36","Source","non-renewables ressources","area with tolerable erosion","Europe","2","Tonnes/hectare/year"
"6","Belgium","11.9079555","11.7299028","11.5140375","11.5142385","11.3440351","10.4091252","Sink","global System","CO2 emissions [tonnes per capita]","Europe","2.88","tonnes per year per capita"
"7","Belgium","  -53.48","  -37.31","  -26.70","  -40.28","  -25.00","  -28.45","Sink","global System","Consumption of HCFC in ODP per capita","Europe"," 5.4370","0.5% compare to 2007 in CO2-eq tonnes"
"8","Belgium","64.91323","64.75868","64.57851","64.38990","64.12792","63.81745","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe","100","%"
"9","Belgium","71.79","70.37","71.12","71.16","71.48","71.74","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe","100","%"
"10","Belgium","13.28","12.37","12.33","12.16","11.26","11.26","Human health and welfare","human health","Concentrations of PM2.5","Europe","5","µg/m3"
"11","Belgium"," 99.71552"," 99.76510"," 99.81467"," 99.86424"," 99.91381"," 99.91381","Human health and welfare","human health","Drinking water contamination","Europe","100","% without E.coli"
"12","Belgium","50.00000","50.00000","25.00000","25.00000","25.00000","25.00000","Human health and welfare","landscape and amenity","status of world heritage sites","Europe","100","% Good status"
