"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Chile","1.149835e+02","1.157866e+02","1.165897e+02","1.173935e+02","1.181966e+02","1.189997e+02","Source","renewable ressources","state of forest reccources","America","100","%"
"2","Chile","85.71000","85.71000","83.87000","83.87000","83.87000","83.87000","Source","renewable ressources","Proportion of fish stocks not overexploited","America","100","% Sus fish stock"
"3","Chile","   8.98","   8.98","   8.98","   8.98","   8.98","   8.98","Source","renewable ressources","Surfacewater Stress","America","25","% of stress"
"4","Chile","1.985714e+00","1.985714e+00","1.985714e+00","1.985714e+00","1.985714e+00","1.985714e+00","Source","renewable ressources","Groundwater stress","America","25","%"
"5","Chile"," 5.81"," 5.81"," 5.81"," 5.81"," 5.81"," 5.81","Source","non-renewables ressources","area with tolerable erosion","America","2","Tonnes/hectare/year"
"6","Chile"," 6.6413486"," 6.8623003"," 6.8625627"," 6.8200644"," 7.0035552"," 6.3746596","Sink","global System","CO2 emissions [tonnes per capita]","America","2.88","tonnes per year per capita"
"7","Chile","   67.63","   63.33","   66.20","   38.21","   32.21","   27.00","Sink","global System","Consumption of HCFC in ODP per capita","America"," 0.3940","0.5% compare to 2007 in CO2-eq tonnes"
"8","Chile"," 85.60"," 85.60"," 85.60"," 85.60"," 85.60"," 84.00","Sink","critical ecosystems","Proportion of surface water in good chemical status","America","100","%"
"9","Chile","88.04504","87.98525","87.92872","87.87405","87.82085","87.74274","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America","100","%"
"10","Chile","69.65","69.88","69.76","69.66","69.64","70.19","Life support","ecosystem health","Aquatic habitats in favourable conservation status","America","100","%"
"11","Chile","24.15","23.75","22.69","21.47","20.49","20.49","Human health and welfare","human health","Concentrations of PM2.5","America","5","µg/m3"
"12","Chile"," 98.38247"," 98.57763"," 98.77024"," 98.77136"," 98.77136"," 98.77136","Human health and welfare","human health","Drinking water contamination","America","100","% without E.coli"
