"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Uruguay","2.245351e+02","2.276927e+02","2.301485e+02","2.326044e+02","2.350602e+02","2.375161e+02","Source","renewable ressources","state of forest reccources","America","100","%"
"2","Uruguay","41.18000","41.18000","46.67000","46.67000","46.67000","46.67000","Source","renewable ressources","Proportion of fish stocks not overexploited","America","100","% Sus fish stock"
"3","Uruguay","   9.79","   9.79","   9.79","   9.79","   9.79","   9.79","Source","renewable ressources","Surfacewater Stress","America","25","% of stress"
"4","Uruguay","6.113537e-01","6.113537e-01","6.113537e-01","6.113537e-01","6.113537e-01","6.113537e-01","Source","renewable ressources","Groundwater stress","America","25","%"
"5","Uruguay"," 1.38"," 1.38"," 1.38"," 1.38"," 1.38"," 1.38","Source","non-renewables ressources","area with tolerable erosion","America","2","Tonnes/hectare/year"
"6","Uruguay","12.3770386","12.3405131","12.0096699","11.8780767","11.9436852","12.2367711","Sink","global System","CO2 emissions [tonnes per capita]","America","2.88","tonnes per year per capita"
"7","Uruguay","   15.78","   16.43","   16.69","    9.04","   14.08","   11.15","Sink","global System","Consumption of HCFC in ODP per capita","America"," 0.0900","0.5% compare to 2007 in CO2-eq tonnes"
"8","Uruguay",NA,NA,NA,NA,NA," 74.95","Sink","critical ecosystems","Proportion of surface water in good chemical status","America","100","%"
"9","Uruguay","33.06911","32.48562","31.98893","31.70966","31.53761","31.37184","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America","100","%"
"10","Uruguay","62.80","63.89","63.65","63.59","62.46","62.71","Life support","ecosystem health","Aquatic habitats in favourable conservation status","America","100","%"
"11","Uruguay"," 9.90"," 9.75"," 9.27"," 8.82"," 8.48"," 8.48","Human health and welfare","human health","Concentrations of PM2.5","America","5","µg/m3"
