"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","United States of America","1.024909e+02","1.024909e+02","1.023917e+02","1.023917e+02","1.023917e+02","1.023917e+02","Source","renewable ressources","state of forest reccources","America","100","%"
"2","United States of America","75.64250","75.64250","69.76750","69.76750","69.76750","69.76750","Source","renewable ressources","Proportion of fish stocks not overexploited","America","100","% Sus fish stock"
"3","United States of America","  28.16","  28.16","  28.16","  28.16","  28.16","  28.16","Source","renewable ressources","Surfacewater Stress","America","25","% of stress"
"4","United States of America","8.048445e+00","8.048445e+00","8.048445e+00","8.048445e+00","8.048445e+00","8.048445e+00","Source","renewable ressources","Groundwater stress","America","25","%"
"5","United States of America"," 2.18"," 2.18"," 2.18"," 2.18"," 2.18"," 2.18","Source","non-renewables ressources","area with tolerable erosion","America","2","Tonnes/hectare/year"
"6","United States of America","19.7149578","19.2224500","18.9129269","19.3826505","18.9409747","16.7915994","Sink","global System","CO2 emissions [tonnes per capita]","America","2.88","tonnes per year per capita"
"7","United States of America","  583.87","  475.45","  374.58","  434.10","  224.23"," -110.80","Sink","global System","Consumption of HCFC in ODP per capita","America","31.4085","0.5% compare to 2007 in CO2-eq tonnes"
"8","United States of America",NA,NA,NA,NA,NA," 38.65","Sink","critical ecosystems","Proportion of surface water in good chemical status","America","100","%"
"9","United States of America","69.09621","69.12210","69.15182","69.18143","69.21278","69.23203","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America","100","%"
"10","United States of America","70.88","69.37","69.14","69.05","68.72","69.46","Life support","ecosystem health","Aquatic habitats in favourable conservation status","America","100","%"
"11","United States of America"," 8.31"," 7.54"," 7.96"," 8.13"," 7.18"," 7.18","Human health and welfare","human health","Concentrations of PM2.5","America","5","µg/m3"
"12","United States of America"," 99.21283"," 99.30260"," 99.39107"," 99.47817"," 99.56389"," 99.64817","Human health and welfare","human health","Drinking water contamination","America","100","% without E.coli"
"13","United States of America","50.00000","50.00000","50.00000","50.00000","50.00000","48.07692","Human health and welfare","landscape and amenity","status of world heritage sites","America","100","% Good status"
