"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Benin","7.103974e+01","6.999045e+01","6.894117e+01","6.789188e+01","6.684260e+01","6.579331e+01","Source","renewable ressources","state of forest reccources","Africa","100","%"
"2","Benin","57.14000","57.14000","57.14000","57.14000","57.14000","57.14000","Source","renewable ressources","Proportion of fish stocks not overexploited","Africa","100","% Sus fish stock"
"3","Benin","   0.98","   0.98","   0.98","   0.98","   0.98","   0.98","Source","renewable ressources","Surfacewater Stress","Africa","25","% of stress"
"4","Benin","2.222222e+00","2.222222e+00","2.222222e+00","2.222222e+00","2.222222e+00","2.222222e+00","Source","renewable ressources","Groundwater stress","Africa","25","%"
"5","Benin"," 4.23"," 4.23"," 4.23"," 4.23"," 4.23"," 4.23","Source","non-renewables ressources","area with tolerable erosion","Africa","2","Tonnes/hectare/year"
"6","Benin"," 1.3101248"," 1.4213141"," 1.4160128"," 1.5051447"," 1.4671638"," 1.4364222","Sink","global System","CO2 emissions [tonnes per capita]","Africa","2.88","tonnes per year per capita"
"7","Benin","   19.28","   17.09","   15.96","   15.54","   15.16","   13.49","Sink","global System","Consumption of HCFC in ODP per capita","Africa"," 0.1000","0.5% compare to 2007 in CO2-eq tonnes"
"8","Benin",NA,NA,NA,NA,NA,"100.00","Sink","critical ecosystems","Proportion of surface water in good chemical status","Africa","100","%"
"9","Benin",NA,NA,NA,NA,NA," 88.9","Sink","critical ecosystems","Proportion of ground water in good chemical status","Africa","100","%"
"10","Benin","86.77528","86.52524","86.30368","86.08652","85.87336","85.63256","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Africa","100","%"
"11","Benin","85.64","85.46","85.27","85.09","84.53","84.41","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Africa","100","%"
"12","Benin","33.11","32.73","32.66","32.34","31.51","31.51","Human health and welfare","human health","Concentrations of PM2.5","Africa","5","µg/m3"
"13","Benin","25.00000","25.00000","50.00000","50.00000","50.00000","25.00000","Human health and welfare","landscape and amenity","status of world heritage sites","Africa","100","% Good status"
