"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","South Georgia and the South Sandwich Islands",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","America","100","%"
"2","South Georgia and the South Sandwich Islands",NA,NA,NA,NA,NA,NA,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America","100","%"
"3","South Georgia and the South Sandwich Islands","72.96","76.12","77.08","77.82","75.67","69.85","Life support","ecosystem health","Aquatic habitats in favourable conservation status","America","100","%"
