"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Syrian Arab Republic","1.380872e+02","1.380872e+02","1.380872e+02","1.380872e+02","1.380872e+02","1.380872e+02","Source","renewable ressources","state of forest reccources","Asia","100","%"
"2","Syrian Arab Republic","37.84000","37.84000","37.50000","37.50000","37.50000","37.50000","Source","renewable ressources","Proportion of fish stocks not overexploited","Asia","100","% Sus fish stock"
"3","Syrian Arab Republic"," 124.36"," 124.36"," 124.36"," 124.36"," 124.36"," 124.36","Source","renewable ressources","Surfacewater Stress","Asia","25","% of stress"
"4","Syrian Arab Republic",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","Asia","25","%"
"5","Syrian Arab Republic"," 2.94"," 2.94"," 2.94"," 2.94"," 2.94"," 2.94","Source","non-renewables ressources","area with tolerable erosion","Asia","2","Tonnes/hectare/year"
"6","Syrian Arab Republic"," 2.3268818"," 2.4240076"," 2.5679460"," 2.3327148"," 2.1930532"," 2.0204130","Sink","global System","CO2 emissions [tonnes per capita]","Asia","2.88","tonnes per year per capita"
"7","Syrian Arab Republic","   46.74","   56.93","   98.41","   70.30","   71.05","   82.03","Sink","global System","Consumption of HCFC in ODP per capita","Asia"," 0.2265","0.5% compare to 2007 in CO2-eq tonnes"
"8","Syrian Arab Republic","59.51411","59.42953","59.21868","59.22970","59.29424","59.20007","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Asia","100","%"
"9","Syrian Arab Republic","58.03","54.21","51.69","53.95","51.58","51.01","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Asia","100","%"
"10","Syrian Arab Republic","24.75","24.43","24.83","25.13","25.14","25.14","Human health and welfare","human health","Concentrations of PM2.5","Asia","5","µg/m3"
