"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Argentina","8.308349e+01","8.283507e+01","8.251812e+01","8.220973e+01","8.189564e+01","8.158726e+01","Source","renewable ressources","state of forest reccources","America","100","%"
"2","Argentina","41.18000","41.18000","46.67000","46.67000","46.67000","46.67000","Source","renewable ressources","Proportion of fish stocks not overexploited","America","100","% Sus fish stock"
"3","Argentina","  10.46","  10.46","  10.46","  10.46","  10.46","  10.46","Source","renewable ressources","Surfacewater Stress","America","25","% of stress"
"4","Argentina","8.851562e+00","8.851562e+00","8.851562e+00","8.851562e+00","8.851562e+00","8.851562e+00","Source","renewable ressources","Groundwater stress","America","25","%"
"5","Argentina"," 2.21"," 2.21"," 2.21"," 2.21"," 2.21"," 2.21","Source","non-renewables ressources","area with tolerable erosion","America","2","Tonnes/hectare/year"
"6","Argentina"," 9.2310218"," 9.1492695"," 9.0941254"," 8.8941137"," 8.7194596"," 8.4253829","Sink","global System","CO2 emissions [tonnes per capita]","America","2.88","tonnes per year per capita"
"7","Argentina","  295.42","  229.05","  248.29","  188.06","  150.73","  126.16","Sink","global System","Consumption of HCFC in ODP per capita","America"," 1.7125","0.5% compare to 2007 in CO2-eq tonnes"
"8","Argentina",NA,NA,NA,NA,NA,"  0.00","Sink","critical ecosystems","Proportion of surface water in good chemical status","America","100","%"
"9","Argentina",NA,NA,NA,NA,NA," 21.9","Sink","critical ecosystems","Proportion of ground water in good chemical status","America","100","%"
"10","Argentina","70.87737","70.84882","70.81676","70.77287","70.74484","70.71345","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America","100","%"
"11","Argentina","65.78","65.73","65.68","65.63","65.58","65.53","Life support","ecosystem health","Aquatic habitats in favourable conservation status","America","100","%"
"12","Argentina","14.18","13.93","13.24","12.60","12.04","12.04","Human health and welfare","human health","Concentrations of PM2.5","America","5","µg/m3"
"13","Argentina","50.00000","50.00000","50.00000","50.00000","50.00000","55.00000","Human health and welfare","landscape and amenity","status of world heritage sites","America","100","% Good status"
