"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","West Bank and Gaza",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","Asia","100","%"
"2","West Bank and Gaza","30.49","30.29","29.81","30.52","30.82","30.82","Human health and welfare","human health","Concentrations of PM2.5","Asia","5","µg/m3"
