"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Suriname","9.920480e+01","9.913065e+01","9.908316e+01","9.900381e+01","9.892380e+01","9.884445e+01","Source","renewable ressources","state of forest reccources","America","100","%"
"2","Suriname","60.34000","60.34000","61.40000","61.40000","61.40000","61.40000","Source","renewable ressources","Proportion of fish stocks not overexploited","America","100","% Sus fish stock"
"3","Suriname","   3.95","   3.95","   3.95","   3.95","   3.95","   3.95","Source","renewable ressources","Surfacewater Stress","America","25","% of stress"
"4","Suriname","5.555556e-02","5.555556e-02","5.555556e-02","5.555556e-02","5.555556e-02","5.555556e-02","Source","renewable ressources","Groundwater stress","America","25","%"
"5","Suriname"," 0.20"," 0.20"," 0.20"," 0.20"," 0.20"," 0.20","Source","non-renewables ressources","area with tolerable erosion","America","2","Tonnes/hectare/year"
"6","Suriname"," 6.7702101"," 7.1720085"," 6.2488786"," 5.6310295"," 6.4010576"," 6.0883221","Sink","global System","CO2 emissions [tonnes per capita]","America","2.88","tonnes per year per capita"
"7","Suriname","    1.40","    0.99","    1.15","    0.75","    0.58","    0.28","Sink","global System","Consumption of HCFC in ODP per capita","America"," 0.0130","0.5% compare to 2007 in CO2-eq tonnes"
"8","Suriname","99.26134","99.26047","99.25979","99.25891","99.23397","99.21119","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America","100","%"
"9","Suriname","85.36","87.14","86.03","76.71","75.88","74.84","Life support","ecosystem health","Aquatic habitats in favourable conservation status","America","100","%"
"10","Suriname","12.96","12.90","13.30","12.75","12.17","12.17","Human health and welfare","human health","Concentrations of PM2.5","America","5","µg/m3"
"11","Suriname"," 54.66861"," 54.87885"," 55.09333"," 55.31203"," 55.53425"," 55.76043","Human health and welfare","human health","Drinking water contamination","America","100","% without E.coli"
"12","Suriname","50.00000","50.00000","50.00000","50.00000","50.00000","50.00000","Human health and welfare","landscape and amenity","status of world heritage sites","America","100","% Good status"
