"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Saint Helena",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","Africa","100","%"
"2","Saint Helena","67.65000","67.65000","67.65000","67.65000","67.65000","67.65000","Source","renewable ressources","Proportion of fish stocks not overexploited","Africa","100","% Sus fish stock"
"3","Saint Helena",NA,NA,NA,NA,NA,NA,"Sink","global System","CO2 emissions [tonnes per capita]","Africa","2.88","tonnes per year per capita"
"4","Saint Helena",NA,NA,NA,NA,NA,NA,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Africa","100","%"
"5","Saint Helena","87.44","87.67","87.62","87.57","87.52","87.46","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Africa","100","%"
