"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Guyana","9.926361e+01","9.921414e+01","9.916467e+01","9.911521e+01","9.906520e+01","9.901574e+01","Source","renewable ressources","state of forest reccources","America","100","%"
"2","Guyana","60.34000","60.34000","61.40000","61.40000","61.40000","61.40000","Source","renewable ressources","Proportion of fish stocks not overexploited","America","100","% Sus fish stock"
"3","Guyana","   3.30","   3.30","   3.30","   3.30","   3.30","   3.30","Source","renewable ressources","Surfacewater Stress","America","25","% of stress"
"4","Guyana",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","America","25","%"
"5","Guyana"," 0.38"," 0.38"," 0.38"," 0.38"," 0.38"," 0.38","Source","non-renewables ressources","area with tolerable erosion","America","2","Tonnes/hectare/year"
"6","Guyana"," 7.5650415"," 7.5842597"," 7.7882414"," 7.6664542"," 7.9622118"," 7.8515769","Sink","global System","CO2 emissions [tonnes per capita]","America","2.88","tonnes per year per capita"
"7","Guyana","    1.34","    1.58","    1.33","    1.08","    0.99","    0.90","Sink","global System","Consumption of HCFC in ODP per capita","America"," 0.0025","0.5% compare to 2007 in CO2-eq tonnes"
"8","Guyana",NA,NA,NA,NA,NA," 67.80","Sink","critical ecosystems","Proportion of surface water in good chemical status","America","100","%"
"9","Guyana","94.06330","94.04833","93.99183","93.94004","93.85419","93.74555","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America","100","%"
"10","Guyana","79.27","79.20","79.00","78.77","78.51","70.65","Life support","ecosystem health","Aquatic habitats in favourable conservation status","America","100","%"
"11","Guyana","11.72","11.76","12.03","11.52","11.11","11.11","Human health and welfare","human health","Concentrations of PM2.5","America","5","µg/m3"
