"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Slovenia",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","Europe","100","%"
"2","Slovenia","37.84000","37.84000","37.50000","37.50000","37.50000","37.50000","Source","renewable ressources","Proportion of fish stocks not overexploited","Europe","100","% Sus fish stock"
"3","Slovenia","   6.06","   6.00","   6.30","   6.50","   6.38","   6.78","Source","renewable ressources","Surfacewater Stress","Europe","25","% of stress"
"4","Slovenia","1.407407e+00","1.333333e+00","1.407407e+00","1.407407e+00","1.407407e+00","1.407407e+00","Source","renewable ressources","Groundwater stress","Europe","25","%"
"5","Slovenia"," 2.09"," 2.09"," 2.09"," 2.09"," 2.09"," 2.09","Source","non-renewables ressources","area with tolerable erosion","Europe","2","Tonnes/hectare/year"
"6","Slovenia"," 9.7302211","10.1357075","10.2830388","10.1889619"," 9.8653647"," 9.1779287","Sink","global System","CO2 emissions [tonnes per capita]","Europe","2.88","tonnes per year per capita"
"7","Slovenia","  -53.48","  -37.31","  -26.70","  -40.28","  -25.00","  -28.45","Sink","global System","Consumption of HCFC in ODP per capita","Europe"," 5.4370","0.5% compare to 2007 in CO2-eq tonnes"
"8","Slovenia"," 44.75"," 44.75"," 44.75"," 44.75"," 44.75"," 58.40","Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe","100","%"
"9","Slovenia"," 90.5"," 90.5"," 90.5"," 90.5"," 90.5"," 78.6","Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe","100","%"
"10","Slovenia","80.32178","80.31499","80.36361","80.26516","80.27201","80.40231","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe","100","%"
"11","Slovenia","71.58","69.53","69.84","70.29","70.43","70.06","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe","100","%"
"12","Slovenia","17.55","16.74","17.08","17.77","14.08","14.08","Human health and welfare","human health","Concentrations of PM2.5","Europe","5","µg/m3"
"13","Slovenia"," 95.92583"," 97.13813"," 98.35043"," 99.50000"," 99.50000"," 99.50000","Human health and welfare","human health","Drinking water contamination","Europe","100","% without E.coli"
"14","Slovenia","62.50000","62.50000","37.50000","37.50000","37.50000","37.50000","Human health and welfare","landscape and amenity","status of world heritage sites","Europe","100","% Good status"
