"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Malta","1.000000e+02","1.085714e+02","1.200000e+02","1.314286e+02","1.314286e+02","1.314286e+02","Source","renewable ressources","state of forest reccources","Europe","100","%"
"2","Malta","37.84000","37.84000","37.50000","37.50000","37.50000","37.50000","Source","renewable ressources","Proportion of fish stocks not overexploited","Europe","100","% Sus fish stock"
"3","Malta","  82.77","  82.97","  91.09","  84.62","  81.00","  81.86","Source","renewable ressources","Surfacewater Stress","Europe","25","% of stress"
"4","Malta","8.000000e+01","8.000000e+01","8.000000e+01","8.000000e+01","8.000000e+01","8.000000e+01","Source","renewable ressources","Groundwater stress","Europe","25","%"
"5","Malta"," 5.90"," 5.90"," 5.90"," 5.90"," 5.90"," 5.90","Source","non-renewables ressources","area with tolerable erosion","Europe","2","Tonnes/hectare/year"
"6","Malta"," 4.8493323"," 4.0871880"," 4.3558063"," 4.2583866"," 4.2958243"," 4.0157217","Sink","global System","CO2 emissions [tonnes per capita]","Europe","2.88","tonnes per year per capita"
"7","Malta","  -53.48","  -37.31","  -26.70","  -40.28","  -25.00","  -28.45","Sink","global System","Consumption of HCFC in ODP per capita","Europe"," 5.4370","0.5% compare to 2007 in CO2-eq tonnes"
"8","Malta","68.18931","68.17955","68.17117","68.16047","68.14862","68.21693","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe","100","%"
"9","Malta","67.59","65.00","64.92","64.57","64.24","64.82","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe","100","%"
"10","Malta","13.85","13.27","12.60","13.79","12.93","12.93","Human health and welfare","human health","Concentrations of PM2.5","Europe","5","µg/m3"
"11","Malta","100.00000","100.00000","100.00000","100.00000","100.00000","100.00000","Human health and welfare","human health","Drinking water contamination","Europe","100","% without E.coli"
