"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Timor-Leste","9.650619e+01","9.636061e+01","9.624623e+01","9.606946e+01","9.592388e+01","9.577831e+01","Source","renewable ressources","state of forest reccources","Oceania","100","%"
"2","Timor-Leste","73.08000","73.08000","68.63000","68.63000","68.63000","68.63000","Source","renewable ressources","Proportion of fish stocks not overexploited","Oceania","100","% Sus fish stock"
"3","Timor-Leste","  28.27","  28.27","  28.27","  28.27","  28.27","  28.27","Source","renewable ressources","Surfacewater Stress","Oceania","25","% of stress"
"4","Timor-Leste",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","Oceania","25","%"
"5","Timor-Leste","20.31","20.31","20.31","20.31","20.31","20.31","Source","non-renewables ressources","area with tolerable erosion","Oceania","2","Tonnes/hectare/year"
"6","Timor-Leste"," 3.0946265"," 2.5919747"," 2.3639793"," 2.3221271"," 2.2041386"," 2.0248782","Sink","global System","CO2 emissions [tonnes per capita]","Oceania","2.88","tonnes per year per capita"
"7","Timor-Leste","    0.41","    0.09","    0.30","    0.18","    0.30","    0.17","Sink","global System","Consumption of HCFC in ODP per capita","Oceania"," 0.0020","0.5% compare to 2007 in CO2-eq tonnes"
"8","Timor-Leste","73.72046","73.53438","73.30075","73.05528","72.90406","72.74376","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Oceania","100","%"
"9","Timor-Leste","86.83","86.96","86.89","86.78","86.66","86.54","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Oceania","100","%"
"10","Timor-Leste","19.43","21.20","19.49","19.66","20.47","20.47","Human health and welfare","human health","Concentrations of PM2.5","Oceania","5","µg/m3"
