"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Indonesia","8.134662e+01","8.155540e+01","8.042373e+01","7.990541e+01","7.938700e+01","7.886867e+01","Source","renewable ressources","state of forest reccources","Asia","100","%"
"2","Indonesia","77.84500","77.84500","73.09000","73.09000","73.09000","73.09000","Source","renewable ressources","Proportion of fish stocks not overexploited","Asia","100","% Sus fish stock"
"3","Indonesia","  28.78","  29.70","  29.70","  29.70","  29.70","  29.70","Source","renewable ressources","Surfacewater Stress","Asia","25","% of stress"
"4","Indonesia","7.334937e+00","7.566681e+00","7.566681e+00","7.566681e+00","7.566681e+00","7.566681e+00","Source","renewable ressources","Groundwater stress","Asia","25","%"
"5","Indonesia"," 6.11"," 6.11"," 6.11"," 6.11"," 6.11"," 6.11","Source","non-renewables ressources","area with tolerable erosion","Asia","2","Tonnes/hectare/year"
"6","Indonesia"," 3.6201254"," 3.5623554"," 3.7662318"," 4.0668269"," 4.2424029"," 4.3154686","Sink","global System","CO2 emissions [tonnes per capita]","Asia","2.88","tonnes per year per capita"
"7","Indonesia","  152.67","  244.66","  239.79","  235.56","  215.74","    0.00","Sink","global System","Consumption of HCFC in ODP per capita","Asia"," 1.4340","0.5% compare to 2007 in CO2-eq tonnes"
"8","Indonesia","71.56240","71.41815","71.29468","71.17630","71.06528","70.94538","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Asia","100","%"
"9","Indonesia","80.84","86.83","85.12","84.99","81.48","75.48","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Asia","100","%"
"10","Indonesia","19.34","20.78","18.41","18.47","19.34","19.34","Human health and welfare","human health","Concentrations of PM2.5","Asia","5","µg/m3"
"11","Indonesia","18.75000","18.75000","25.00000","25.00000","25.00000","25.00000","Human health and welfare","landscape and amenity","status of world heritage sites","Asia","100","% Good status"
