"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Greece","1.172163e+02","1.172163e+02","1.172163e+02","1.172163e+02","1.172163e+02","1.172163e+02","Source","renewable ressources","state of forest reccources","Europe","100","%"
"2","Greece","37.84000","37.84000","37.50000","37.50000","37.50000","37.50000","Source","renewable ressources","Proportion of fish stocks not overexploited","Europe","100","% Sus fish stock"
"3","Greece","  20.04","  20.51","  20.50","  20.48","  20.46","  20.48","Source","renewable ressources","Surfacewater Stress","Europe","25","% of stress"
"4","Greece","5.446602e+01","6.048544e+01","6.048544e+01","6.048544e+01","6.048544e+01","6.038835e+01","Source","renewable ressources","Groundwater stress","Europe","25","%"
"5","Greece"," 4.01"," 4.01"," 4.01"," 4.01"," 4.01"," 4.01","Source","non-renewables ressources","area with tolerable erosion","Europe","2","Tonnes/hectare/year"
"6","Greece"," 8.6520033"," 8.5645244"," 8.6117883"," 8.3900314"," 7.8529949"," 6.8461544","Sink","global System","CO2 emissions [tonnes per capita]","Europe","2.88","tonnes per year per capita"
"7","Greece","  -53.48","  -37.31","  -26.70","  -40.28","  -25.00","  -28.45","Sink","global System","Consumption of HCFC in ODP per capita","Europe"," 5.4370","0.5% compare to 2007 in CO2-eq tonnes"
"8","Greece"," 97.30"," 97.30"," 97.30"," 97.30"," 97.30"," 98.25","Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe","100","%"
"9","Greece","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe","100","%"
"10","Greece","65.78448","65.68874","65.58202","65.48433","65.39098","65.29472","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe","100","%"
"11","Greece","63.91","61.41","61.05","60.73","60.40","60.07","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe","100","%"
"12","Greece","16.45","15.17","15.20","15.69","14.62","14.62","Human health and welfare","human health","Concentrations of PM2.5","Europe","5","µg/m3"
"13","Greece"," 99.87830"," 99.94218","100.00000","100.00000","100.00000","100.00000","Human health and welfare","human health","Drinking water contamination","Europe","100","% without E.coli"
"14","Greece","62.50000","62.50000","50.00000","50.00000","50.00000","50.00000","Human health and welfare","landscape and amenity","status of world heritage sites","Europe","100","% Good status"
