"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Uzbekistan",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","Asia","100","%"
"2","Uzbekistan"," 158.13"," 156.44"," 168.91"," 168.92"," 168.92"," 168.92","Source","renewable ressources","Surfacewater Stress","Asia","25","% of stress"
"3","Uzbekistan","6.136364e+00","6.250000e+00","5.568182e+00","5.568182e+00","5.568182e+00","5.568182e+00","Source","renewable ressources","Groundwater stress","Asia","25","%"
"4","Uzbekistan"," 1.15"," 1.15"," 1.15"," 1.15"," 1.15"," 1.15","Source","non-renewables ressources","area with tolerable erosion","Asia","2","Tonnes/hectare/year"
"5","Uzbekistan"," 5.9016764"," 6.1271480"," 6.2074970"," 6.3765882"," 6.4265161"," 6.2115702","Sink","global System","CO2 emissions [tonnes per capita]","Asia","2.88","tonnes per year per capita"
"6","Uzbekistan","    7.23","    4.68","    0.87","    2.53","    1.58","    0.00","Sink","global System","Consumption of HCFC in ODP per capita","Asia"," 0.0005","0.5% compare to 2007 in CO2-eq tonnes"
"7","Uzbekistan","69.67325","69.77111","69.88204","70.00970","70.18301","70.20569","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Asia","100","%"
"8","Uzbekistan","48.46","48.09","45.48","44.62","40.98","40.98","Human health and welfare","human health","Concentrations of PM2.5","Asia","5","µg/m3"
"9","Uzbekistan"," 90.65930"," 90.74190"," 90.82375"," 90.76267"," 90.70282"," 90.64428","Human health and welfare","human health","Drinking water contamination","Asia","100","% without E.coli"
"10","Uzbekistan",NA,NA,"25.00000","25.00000","25.00000","25.00000","Human health and welfare","landscape and amenity","status of world heritage sites","Asia","100","% Good status"
