"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Kyrgyzstan",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","Asia","100","%"
"2","Kyrgyzstan","  50.04","  50.04","  50.04","  50.04","  50.04","  50.04","Source","renewable ressources","Surfacewater Stress","Asia","25","% of stress"
"3","Kyrgyzstan","2.264427e+00","2.264427e+00","2.264427e+00","2.264427e+00","2.264427e+00","2.264427e+00","Source","renewable ressources","Groundwater stress","Asia","25","%"
"4","Kyrgyzstan","10.65","10.65","10.65","10.65","10.65","10.65","Source","non-renewables ressources","area with tolerable erosion","Asia","2","Tonnes/hectare/year"
"5","Kyrgyzstan"," 3.3413368"," 3.2218683"," 3.1793279"," 3.4748214"," 3.2768696"," 3.1576575","Sink","global System","CO2 emissions [tonnes per capita]","Asia","2.88","tonnes per year per capita"
"6","Kyrgyzstan","    1.58","    1.73","    1.37","    1.33","    0.71","    0.00","Sink","global System","Consumption of HCFC in ODP per capita","Asia"," 0.0080","0.5% compare to 2007 in CO2-eq tonnes"
"7","Kyrgyzstan","73.85980","73.86755","73.87787","73.89348","73.91329","73.91734","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Asia","100","%"
"8","Kyrgyzstan","44.58","44.05","41.61","41.00","37.58","37.58","Human health and welfare","human health","Concentrations of PM2.5","Asia","5","µg/m3"
"9","Kyrgyzstan"," 83.13277"," 84.21736"," 85.21891"," 86.22761"," 86.76053"," 87.71759","Human health and welfare","human health","Drinking water contamination","Asia","100","% without E.coli"
"10","Kyrgyzstan",NA,NA,"25.00000","25.00000","25.00000","25.00000","Human health and welfare","landscape and amenity","status of world heritage sites","Asia","100","% Good status"
