"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Nepal","1.049122e+02","1.049122e+02","1.049122e+02","1.049122e+02","1.049122e+02","1.049122e+02","Source","renewable ressources","state of forest reccources","Asia","100","%"
"2","Nepal","   8.31","   8.31","   8.31","   8.31","   8.31","   8.31","Source","renewable ressources","Surfacewater Stress","Asia","25","% of stress"
"3","Nepal",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","Asia","25","%"
"4","Nepal","21.68","21.68","21.68","21.68","21.68","21.68","Source","non-renewables ressources","area with tolerable erosion","Asia","2","Tonnes/hectare/year"
"5","Nepal"," 1.6477006"," 1.7476965"," 1.8584539"," 1.9179016"," 1.8570622"," 1.8344859","Sink","global System","CO2 emissions [tonnes per capita]","Asia","2.88","tonnes per year per capita"
"6","Nepal","    0.11","    0.84","    0.64","    0.83","    0.64","    0.41","Sink","global System","Consumption of HCFC in ODP per capita","Asia"," 0.0055","0.5% compare to 2007 in CO2-eq tonnes"
"7","Nepal","76.84739","76.76757","76.68358","76.57454","76.50341","76.44267","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Asia","100","%"
"8","Nepal","39.82","38.43","36.76","40.06","36.43","36.43","Human health and welfare","human health","Concentrations of PM2.5","Asia","5","µg/m3"
"9","Nepal"," 25.36185"," 23.85076"," 22.31621"," 20.75864"," 19.17831"," 17.57566","Human health and welfare","human health","Drinking water contamination","Asia","100","% without E.coli"
"10","Nepal","25.00000","25.00000","25.00000","25.00000","25.00000","25.00000","Human health and welfare","landscape and amenity","status of world heritage sites","Asia","100","% Good status"
