"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Jersey",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","Europe","100","%"
"2","Jersey","73.47000","73.47000","79.31000","79.31000","79.31000","79.31000","Source","renewable ressources","Proportion of fish stocks not overexploited","Europe","100","% Sus fish stock"
"3","Jersey",NA,NA,NA,NA,NA,NA,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe","100","%"
"4","Jersey","73.03","71.45","73.21","72.83","72.51","72.46","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe","100","%"
