"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Cuba","1.519301e+02","1.546500e+02","1.546977e+02","1.546977e+02","1.546977e+02","1.546977e+02","Source","renewable ressources","state of forest reccources","America","100","%"
"2","Cuba","60.34000","60.34000","61.40000","61.40000","61.40000","61.40000","Source","renewable ressources","Proportion of fish stocks not overexploited","America","100","% Sus fish stock"
"3","Cuba","  23.94","  23.94","  23.94","  23.94","  23.94","  23.94","Source","renewable ressources","Surfacewater Stress","America","25","% of stress"
"4","Cuba","4.074074e+01","4.074074e+01","4.074074e+01","4.074074e+01","4.074074e+01","4.074074e+01","Source","renewable ressources","Groundwater stress","America","25","%"
"5","Cuba"," 6.39"," 6.39"," 6.39"," 6.39"," 6.39"," 6.39","Source","non-renewables ressources","area with tolerable erosion","America","2","Tonnes/hectare/year"
"6","Cuba"," 4.4317566"," 4.2647090"," 4.1539612"," 4.1920131"," 4.1050792"," 3.6873396","Sink","global System","CO2 emissions [tonnes per capita]","America","2.88","tonnes per year per capita"
"7","Cuba","   13.17","   12.60","    9.56","    9.75","    6.25","    1.31","Sink","global System","Consumption of HCFC in ODP per capita","America"," 0.0720","0.5% compare to 2007 in CO2-eq tonnes"
"8","Cuba","59.10224","59.04086","58.96899","58.90110","58.81161","58.71400","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America","100","%"
"9","Cuba","78.65","78.39","78.24","78.11","77.96","77.77","Life support","ecosystem health","Aquatic habitats in favourable conservation status","America","100","%"
"10","Cuba","14.16","14.47","14.76","14.28","13.32","13.32","Human health and welfare","human health","Concentrations of PM2.5","America","5","µg/m3"
"11","Cuba","50.00000","50.00000","50.00000","50.00000","50.00000","50.00000","Human health and welfare","landscape and amenity","status of world heritage sites","America","100","% Good status"
