"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Botswana","8.480525e+01","8.417213e+01","8.353902e+01","8.290591e+01","8.227279e+01","8.163968e+01","Source","renewable ressources","state of forest reccources","Africa","100","%"
"2","Botswana","   1.96","   2.10","   2.02","   2.13","   2.11","   2.31","Source","renewable ressources","Surfacewater Stress","Africa","25","% of stress"
"3","Botswana","6.470588e+00","6.470588e+00","7.058824e+00","7.058824e+00","6.470588e+00","8.235294e+00","Source","renewable ressources","Groundwater stress","Africa","25","%"
"4","Botswana"," 0.55"," 0.55"," 0.55"," 0.55"," 0.55"," 0.55","Source","non-renewables ressources","area with tolerable erosion","Africa","2","Tonnes/hectare/year"
"5","Botswana"," 5.3710051"," 4.9537382"," 4.9072739"," 4.8225033"," 4.7149151"," 4.3200821","Sink","global System","CO2 emissions [tonnes per capita]","Africa","2.88","tonnes per year per capita"
"6","Botswana","    9.75","    9.43","    8.58","    7.78","    6.90","    5.42","Sink","global System","Consumption of HCFC in ODP per capita","Africa"," 0.0495","0.5% compare to 2007 in CO2-eq tonnes"
"7","Botswana"," 94.55"," 94.55"," 94.55"," 94.55"," 94.55"," 90.00","Sink","critical ecosystems","Proportion of surface water in good chemical status","Africa","100","%"
"8","Botswana","  7.7","  7.7","  7.7","  7.7","  7.7"," 75.0","Sink","critical ecosystems","Proportion of ground water in good chemical status","Africa","100","%"
"9","Botswana","82.55407","82.59888","82.62033","82.64474","82.70125","82.70912","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Africa","100","%"
"10","Botswana","12.89","12.69","13.11","12.95","12.82","12.82","Human health and welfare","human health","Concentrations of PM2.5","Africa","5","µg/m3"
"11","Botswana","50.00000","50.00000","50.00000","50.00000","50.00000","50.00000","Human health and welfare","landscape and amenity","status of world heritage sites","Africa","100","% Good status"
