"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Heard and McDonald Islands",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","Oceania","100","%"
"2","Heard and McDonald Islands",NA,NA,NA,NA,NA,NA,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Oceania","100","%"
"3","Heard and McDonald Islands","90.91","91.00","91.10","91.19","91.29","91.38","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Oceania","100","%"
